mutant name, is equivalent?, distinguished by
SDL_21, 0, [VVVVVVVVVVVVVVVVVV=1025;VVVVVVVVVVVV=1;VVVVVVVVVVVVVV=1;VVVVVVVV=1;VVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVVV=0]
SDL_22, 0, [VVVVVVVV=-1;VVVVVVVVVVVVVVVVVVVV=-1024;VVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVV=-1;VVVVVVVVV=1;VVVV=1;VVVVVVV=1;VVVVVVVVVVVV=0]
SDL_23, 1, -
SDL_24, 1, -
SDL_25, 0, [VVVVVV=1;VVVVVVVVVVVV=0;VV=1;V=1;VVVVVVVVV=1;VVVVVVVV=0;VVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=850;VVVVVVVVVVVVVVVVVV=-657;VVVVVVVVVVVVVVVVVVV=-1024]
SDL_26, 1, -
SDL_27, 1, -
SDL_28, 0, [VVVVVVVVV=1;VVVVVVVVVVVV=0;VVVVV=0;VVVVVVV=0;VVV=1;VVVVVV=1;VV=0;V=1;VVVVVVVV=0;VVVVVVVVVVVVVVVVVVVV=-1024;VVVVVVVVVVVVVVVVVVV=-794;VVVVVVVVVVVVVVVVVV=-708]
SDL_29, 0, [VVVVVVV=1;VVVVVVVVVVVV=0;V=1;VVVVV=0;VVVVVV=1;VV=0;VVVVVVVV=0;VVVVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=512;VVVVVVVVVVVVVVVVVVV=512;VVVVVVVVVVVVVVVVVV=-554]
SDL_30, 0, [VVVVVV=1;VVVVVVVVVVVV=0;VV=1;V=1;VVVVVVVVV=1;VVVVVVVV=0;VVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=-257;VVVVVVVVVVVVVVVVVVV=0]
SDL_31, 0, [VVVVVVV=1;VVVVVVVVVVVV=0;VVVVVV=1;VVVVVVVVVVVVVVV=1;VV=1;V=1;VVVVVVVV=0;VVVVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=-1024;VVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=54]
SDL_32, 0, [VVVVVVV=1;VVVVVVVVVVVV=0;VVVVVV=1;VVVVVVVVVVVVVV=1;V=0;VV=1;VVVVVVVV=0;VVVVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=-448;VVVVVVVVVVVVVVVVVV=-329;VVVVVVVVVVVVVVVVVVV=-576]
SDL_33, 0, [VVVVVVV=1;VVVVVVVVVVVV=0;VVVVV=0;VVVVVV=1;VV=0;V=0;VVVVVVVV=0;VVVVVVVVV=1;VVVVVVVVVVVVVVVVVVV=128;VVVVVVVVVVVVVVVVVVVV=896;VVVVVVVVVVVVVVVVVV=-428]
SDL_34, 1, -
SDL_35, 1, -
SDL_36, 1, -
SDL_37, 1, -
SDL_38, 0, [VVV=1;VVVVVVVVVVVV=0;VVVVVV=1;VVVVVVV=0;VV=1;VVVVVVVVVVVVVVVVVVVV=1312;VVVVVVVV=0;VVVVVVVVV=1;VVVVVVVVVVVVVVVVVVV=-288;VVVVVVVVVVVVVVVVVV=-1020]
SDL_39, 1, -
SDL_40, 1, -
SDL_41, 1, -
SDL_42, 0, [VVVVVV=1;VVVVVVVVVVVV=0;V=0;VV=1;VVVVVVVVV=1;VVVVVVVV=0;VVVVVVV=1;VVVVVVVVVVVVVVVVVVV=512;VVVVVVVVVVVVVVVVVVVV=512;VVVVVVVVVVVVVVVVVV=483]
SDL_43, 0, [VVVVVVVVVVVV=0;VVVVVV=0;VVVVV=0;VVVV=1;VVVVVVVVV=1;VVVVVVV=1;VVVVVVVV=0;VV=-1024;VVVVVVVVVVVVVVVVVV=-129;VVVVVVVVVVVVVVVVVVVV=-1024;VVVVVVVVVVVVVVVVVVV=-592]
SDL_44, 1, -
SDL_45, 0, [VVVVVVVVVVVV=0;VVVVVV=0;VVVVVVVVV=1;VVVVVVV=1;VVVVVVVV=0;VVVVV=1;VVVVVVVVVVVVVVVVVVVV=-1024;VVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=988]
SDL_46, 1, -
SDL_47, 1, -
SDL_48, 1, -
SDL_49, 1, -
SDL_50, 1, -
SDL_51, 1, -
SDL_52, 1, -
SDL_53, 1, -
SDL_54, 1, -
SDL_55, 1, -
SDL_56, 1, -
SDL_57, 1, -
SDL_58, 1, -
SDL_59, 1, -
SDL_60, 1, -
SDL_61, 1, -
SDL_62, 1, -
SDL_63, 1, -
SDL_64, 1, -
SDL_65, 1, -
SDL_66, 1, -
SDL_67, 1, -
SDL_68, 1, -
SDL_69, 1, -
SDL_7, 0, [VVVVVVVVV=1;VVVVVVV=1;VVVVVV=1;VVVVVVVV=0;VV=1;VVVVVVVVVVVVVVVVVVVV=904;VVVVVVVVVVVVVVVVVVV=120;VVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=-257]
SDL_70, 1, -
SDL_71, 1, -
SDL_72, 1, -
SDL_73, 1, -
SDL_74, 1, -
SDL_75, 1, -
SDL_76, 1, -
SDL_77, 1, -
SDL_78, 1, -
SDL_79, 1, -
SDL_8, 0, [VVVVVV=0;VV=1;V=1;VVVVVVVVV=1;VVVVVVV=1;VVVVV=1;VVVVVVVV=0;VVVVVVVVVVVVVVVVVV=17;VVVVVVVVVVVVVVVVVVV=-725;VVVVVVVVVVVVVVVVVVVV=-299;VVVVVVVVVVVV=0]
SDL_80, 1, -
SDL_81, 1, -
SDL_82, 1, -
SDL_83, 1, -
SDL_84, 1, -
SDL_85, 1, -
SDL_86, 1, -
SDL_87, 1, -
SDL_88, 1, -
SDL_89, 1, -
SDL_9, 0, [VVVVVV=0;VV=1;V=1;VVVVVVVVV=1;VVVVVVV=1;VVVVV=1;VVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=-643;VVVVVVVVVVVVVVVVVVVV=-248;VVVVVVVVVVVVVVVVVV=133;VVVVVVVVVVVV=0]
SDL_90, 1, -
SDL_91, 1, -
SDL_92, 1, -
SDL_93, 1, -
SDL_94, 1, -
SDL_95, 1, -
SDL_96, 1, -
SDL_97, 1, -
SDL_98, 1, -
SDL_99, 0, [VV=0;VVVVVVVVV=1;VVVVVVV=1;VVVVVV=1;V=1;VVVVVVVV=1;VVVVVVVVVVVVVVVVVVV=-2283;VVVVVVVVVVVVVVVVVVVV=28734;VVVVVVVVVVVVVVVVVV=-25427;VVVVVVVVVVVV=0]
VDL_3, 0, [VVVVVV=1;VV=1;V=1;VVVVVVVVV=0;VVVVVVV=0;VVVVV=0;VVVVVVVV=1;VVVVVVVVVVVVVVVVVV=-256;VVVVVVVVVVVVVVVVVVV=768;VVVVVVVVVVVV=-1024;VVVVVVVVVVVVVVVVVVVV=512]
VDL_4, 0, [VV=1;V=0;VVVVVVVVV=0;VVVVVVV=0;VVVVVV=1;VVVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=452;VVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=38]
VDL_43, 0, [VVVVVVVVVVVV=0;VVVVVVVV=1;VVVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=1024]
VDL_44, 0, [VVVVVVV=1;VVVVVV=1;VV=0;V=1;VVVVV=1;VVVV=1;VVVVVVVVV=1;VVV=0;VVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=-2048;VVVVVVVVVVVVVVVVVV=-223;VVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVVV=1024]
VDL_45, 0, [VVVVVVVVV=1;VVVVVVV=1;VVVVVV=1;VV=1;VVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=1024;VVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVV=-137;VVVVVVVVVVVVVVVVVVVV=-2048]
VDL_46, 0, [VVVVVV=0;VV=1;V=1;VVVVVVVVV=1;VVVVVVV=1;VVVVV=1;VVVVVVVV=0;VVVVVVVVVVVVVVVVVV=-652;VVVVVVVVVVVVVVVVVVV=-728;VVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVVV=-296]
VDL_47, 0, [VV=1;V=1;VVVVVVVVV=1;VVVVVVV=1;VVVVVV=1;VVVVVVVV=0;VVVVVVVVVVVVVVVVVV=1455;VVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=-512;VVVVVVVVVVVVVVVVVVVV=-512]
VDL_48, 0, [VVVVVVVVVVVV=0;VVVVVVVV=1;VVVVVVVVVVVVVVVVVV=0;VVVVVVVVVVVVVVVVVVV=-1025;VVVVVVVVVVVVVVVVVVVV=1]
VDL_7, 1, -
VDL_8, 1, -
VDL_9, 1, -
AOIS_1, 0
AOIS_2, 0
AOIS_3, 0
AOIS_4, 0
AOIS_5, 0
AOIS_6, 0
AOIS_7, 0
AOIS_8, 0
AOIU_1, 0
AOIU_2, 0
COI_1, 0
COI_2, 0
LOI_1, 0
LOI_2, 0
ROR_1, 0
ROR_10, 0
ROR_11, 0
ROR_12, 0
ROR_13, 0
ROR_14, 0
ROR_2, 0
ROR_3, 0
ROR_4, 0
ROR_5, 0
ROR_6, 0
ROR_7, 0
ROR_8, 0
ROR_9, 0
SDL_1, 0
SDL_2, 0
SDL_3, 0
SDL_4, 0
SDL_5, 0
SDL_6, 0
