Program Name;Mutant Name;Result;Status;Operator;Program Graph Node;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity;Type Statement;PS;OS;pageRank;hub;authority
Triangle;ROR_559;Nonequivalent;Nonequivalent;ROR;1;0;1;1;1;0;[0];0;0;0.0;[11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 14, 15, 15, 15, 16, 16, 14, 15, 16, 16, 16, 17, 17, 15, 13, 11, 13, 13, 12, 11, 3, 2, 1];1;17;12.797546012269938;[];[2, 4];[];[1, 1];36;If;1.0;0.9243697478991597;0.014;0.167;0.0
Triangle;ROR_28;Nonequivalent;Nonequivalent;ROR;5;0;1;1;1;0;[3];3;3;3.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8];5;14;10.0;[3];[7, 6];[1];[1, 1];30;If;1.0;0.9243697478991597;0.024;0.0;0.083
Triangle;ROR_365;Nonequivalent;Nonequivalent;ROR;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.9243697478991597;0.026;0.0;0.083
Triangle;CDL_84;Nonequivalent;Nonequivalent;CDL;10;0;0;0;0;0;[6, 7, 7, 8];6;8;7.0;[6, 7, 7, 7, 8, 8, 6, 7, 8, 8, 8, 9, 9, 7, 5, 3, 5, 5, 4, 3];3;9;6.5;[9];[11];[0];[0];22;If;0.8666666666666667;1.0;0.04;0.0;0.0
Triangle;AOIS_707;Nonequivalent;Nonequivalent;AOIS;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.6328125;0.024;0.0;0.0
Triangle;AOIS_212;Nonequivalent;Nonequivalent;AOIS;5;0;1;1;1;0;[3];3;3;3.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8];5;14;10.0;[3];[7, 6];[1];[1, 1];30;Assignment;1.0;0.6328125;0.024;0.0;0.083
Triangle;AORB_177;Nonequivalent;Nonequivalent;AORB;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.9444444444444444;0.024;0.0;0.0
Triangle;AOIS_496;Nonequivalent;Nonequivalent;AOIS;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.6328125;0.024;0.0;0.0
Triangle;AOIS_92;Nonequivalent;Nonequivalent;AOIS;21;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[20];[];[1];[];10;Block;0.74;0.6328125;0.026;0.0;0.0
Triangle;SVR_65;Nonequivalent;Nonequivalent;SVR;1;0;1;1;1;0;[0];0;0;0.0;[11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 14, 15, 15, 15, 16, 16, 14, 15, 16, 16, 16, 17, 17, 15, 13, 11, 13, 13, 12, 11, 3, 2, 1];1;17;12.797546012269938;[];[2, 4];[];[1, 1];36;Assignment;1.0;1.0;0.014;0.167;0.0
Triangle;ROR_4;Nonequivalent;Nonequivalent;ROR;4;0;1;1;1;0;[1, 2, 3];1;3;2.0;[0];0;0;0.0;[1, 2, 3];[];[1, 1, 1];[];52;Block;0.86;0.9243697478991597;0.038;0.0;0.25
Triangle;ROR_471;Nonequivalent;Nonequivalent;ROR;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.9243697478991597;0.026;0.0;0.083
Triangle;AOIS_438;Nonequivalent;Nonequivalent;AOIS;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.6328125;0.026;0.0;0.083
Triangle;LOI_17;Nonequivalent;Nonequivalent;LOI;15;0;1;0;1;0;[8, 9, 9, 10, 9, 10, 10, 11, 9, 10, 10, 11, 10, 11, 11, 12, 10, 11, 11, 12, 11, 12, 12, 13];8;13;10.5;[0];0;0;0.0;[12, 13, 14];[];[1, 1, 1];[];27;If;0.8469387755102041;1.0;0.059;0.0;0.25
Triangle;CDL_71;Nonequivalent;Nonequivalent;CDL;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;1.0;0.026;0.0;0.083
Triangle;AOIU_35;Nonequivalent;Nonequivalent;AOIU;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.7272727272727273;0.026;0.0;0.083
Triangle;AOIS_623;Nonequivalent;Nonequivalent;AOIS;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.6328125;0.024;0.0;0.0
Triangle;ROR_113;Nonequivalent;Nonequivalent;ROR;27;0;1;0;1;0;[12, 13, 13, 14, 13, 14, 14, 15, 13, 14, 14, 15, 14, 15, 15, 16, 13, 14, 14, 15, 14, 15, 15, 16, 14, 15, 15, 16, 15, 16, 16, 17];12;17;14.5;[0];0;0;0.0;[26];[];[1];[];17;Block;0.6041666666666666;0.9243697478991597;0.028;0.0;0.0
Triangle;ROR_144;Nonequivalent;Nonequivalent;ROR;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.9243697478991597;0.024;0.0;0.0
Triangle;ODL_61;Nonequivalent;Nonequivalent;ODL;27;0;1;0;1;0;[12, 13, 13, 14, 13, 14, 14, 15, 13, 14, 14, 15, 14, 15, 15, 16, 13, 14, 14, 15, 14, 15, 15, 16, 14, 15, 15, 16, 15, 16, 16, 17];12;17;14.5;[0];0;0;0.0;[26];[];[1];[];17;Block;0.6041666666666666;0.71875;0.028;0.0;0.0
Triangle;SVR_12;Nonequivalent;Nonequivalent;SVR;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;1.0;0.024;0.0;0.0
Triangle;COI_44;Nonequivalent;Nonequivalent;COI;18;0;1;0;1;0;[8, 9, 9, 10, 9, 10, 10, 11];8;11;9.5;[0];0;0;0.0;[17];[];[1];[];53;If;1.0;1.0;0.033;0.0;0.0
Triangle;AOIS_398;Nonequivalent;Nonequivalent;AOIS;1;0;1;1;1;0;[0];0;0;0.0;[11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 14, 15, 15, 15, 16, 16, 14, 15, 16, 16, 16, 17, 17, 15, 13, 11, 13, 13, 12, 11, 3, 2, 1];1;17;12.797546012269938;[];[2, 4];[];[1, 1];36;If;1.0;0.6328125;0.014;0.167;0.0
Triangle;SDL_5;Nonequivalent;Nonequivalent;SDL;28;0;1;0;1;0;[11, 12, 12, 13, 12, 13, 13, 14, 12, 13, 13, 14, 13, 14, 14, 15, 12, 13, 13, 14, 13, 14, 14, 15, 13, 14, 14, 15, 14, 15, 15, 16, 12, 13, 13, 14, 13, 14, 14, 15, 13, 14, 14, 15, 14, 15, 15, 16, 13, 14, 14, 15, 14, 15, 15, 16, 14, 15, 15, 16, 15, 16, 16, 17];11;17;14.0;[0];0;0;0.0;[25, 26];[];[1, 1];[];2;Block;1.0;1.0;0.047;0.0;0.0
Triangle;AORB_442;Nonequivalent;Nonequivalent;AORB;1;0;1;1;1;0;[0];0;0;0.0;[11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 14, 15, 15, 15, 16, 16, 14, 15, 16, 16, 16, 17, 17, 15, 13, 11, 13, 13, 12, 11, 3, 2, 1];1;17;12.797546012269938;[];[2, 4];[];[1, 1];36;Assignment;1.0;0.9444444444444444;0.014;0.167;0.0
Triangle;AORB_383;Nonequivalent;Nonequivalent;AORB;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.9444444444444444;0.024;0.0;0.0
Triangle;AORB_229;Nonequivalent;Nonequivalent;AORB;4;0;1;1;1;0;[1, 2, 3];1;3;2.0;[0];0;0;0.0;[1, 2, 3];[];[1, 1, 1];[];52;Assignment;0.86;0.9444444444444444;0.038;0.0;0.25
Triangle;ROR_105;Nonequivalent;Nonequivalent;ROR;24;0;1;0;1;0;[11, 12, 12, 13, 12, 13, 13, 14, 12, 13, 13, 14, 13, 14, 14, 15];11;15;13.0;[0];0;0;0.0;[23];[];[1];[];15;If;0.74;0.9243697478991597;0.027;0.0;0.0
Triangle;AORB_100;Nonequivalent;Nonequivalent;AORB;4;0;1;1;1;0;[1, 2, 3];1;3;2.0;[0];0;0;0.0;[1, 2, 3];[];[1, 1, 1];[];52;Assignment;0.86;0.9444444444444444;0.038;0.0;0.25
Triangle;AOIS_320;Nonequivalent;Nonequivalent;AOIS;5;0;1;1;1;0;[3];3;3;3.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8];5;14;10.0;[3];[7, 6];[1];[1, 1];30;Assignment;1.0;0.6328125;0.024;0.0;0.083
Triangle;AOIS_137;Nonequivalent;Nonequivalent;AOIS;1;0;1;1;1;0;[0];0;0;0.0;[11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 12, 13, 13, 13, 14, 14, 12, 13, 14, 14, 14, 15, 15, 13, 11, 9, 11, 11, 10, 9, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 13, 14, 14, 14, 15, 15, 13, 14, 15, 15, 15, 16, 16, 14, 12, 10, 12, 12, 11, 10, 14, 15, 15, 15, 16, 16, 14, 15, 16, 16, 16, 17, 17, 15, 13, 11, 13, 13, 12, 11, 3, 2, 1];1;17;12.797546012269938;[];[2, 4];[];[1, 1];36;If;1.0;0.6328125;0.014;0.167;0.0
Triangle;VDL_26;Nonequivalent;Nonequivalent;VDL;21;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[20];[];[1];[];10;Block;0.74;0.4666666666666667;0.026;0.0;0.0
Triangle;ROR_312;Nonequivalent;Nonequivalent;ROR;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.9243697478991597;0.026;0.0;0.083
Triangle;AOIS_160;Nonequivalent;Nonequivalent;AOIS;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.6328125;0.026;0.0;0.083
Triangle;ROR_200;Nonequivalent;Nonequivalent;ROR;10;0;0;0;0;0;[6, 7, 7, 8];6;8;7.0;[6, 7, 7, 7, 8, 8, 6, 7, 8, 8, 8, 9, 9, 7, 5, 3, 5, 5, 4, 3];3;9;6.5;[9];[11];[0];[0];22;If;0.8666666666666667;0.9243697478991597;0.04;0.0;0.0
Triangle;AOIS_71;Nonequivalent;Nonequivalent;AOIS;15;0;1;0;1;0;[8, 9, 9, 10, 9, 10, 10, 11, 9, 10, 10, 11, 10, 11, 11, 12, 10, 11, 11, 12, 11, 12, 12, 13];8;13;10.5;[0];0;0;0.0;[12, 13, 14];[];[1, 1, 1];[];27;Block;0.8469387755102041;0.6328125;0.059;0.0;0.25
Triangle;AORB_46;Nonequivalent;Nonequivalent;AORB;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.9444444444444444;0.026;0.0;0.083
Triangle;ROR_715;Nonequivalent;Nonequivalent;ROR;18;0;1;0;1;0;[8, 9, 9, 10, 9, 10, 10, 11];8;11;9.5;[0];0;0;0.0;[17];[];[1];[];53;If;1.0;0.9243697478991597;0.033;0.0;0.0
Triangle;ROR_8;Nonequivalent;Nonequivalent;ROR;4;0;1;1;1;0;[1, 2, 3];1;3;2.0;[0];0;0;0.0;[1, 2, 3];[];[1, 1, 1];[];52;If;0.86;0.9243697478991597;0.038;0.0;0.25
Triangle;AOIS_67;Nonequivalent;Nonequivalent;AOIS;15;0;1;0;1;0;[8, 9, 9, 10, 9, 10, 10, 11, 9, 10, 10, 11, 10, 11, 11, 12, 10, 11, 11, 12, 11, 12, 12, 13];8;13;10.5;[0];0;0;0.0;[12, 13, 14];[];[1, 1, 1];[];27;Block;0.8469387755102041;0.6328125;0.059;0.0;0.25
Triangle;SVR_69;Nonequivalent;Nonequivalent;SVR;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;1.0;0.026;0.0;0.083
Triangle;COI_29;Nonequivalent;Nonequivalent;COI;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;1.0;0.024;0.0;0.0
Triangle;COR_21;Nonequivalent;Nonequivalent;COR;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;0.7857142857142857;0.024;0.0;0.0
Triangle;AORB_244;Nonequivalent;Nonequivalent;AORB;18;0;1;0;1;0;[8, 9, 9, 10, 9, 10, 10, 11];8;11;9.5;[0];0;0;0.0;[17];[];[1];[];53;If;1.0;0.9444444444444444;0.033;0.0;0.0
Triangle;LOI_83;Nonequivalent;Nonequivalent;LOI;6;0;1;1;1;0;[4];4;4;4.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7];5;13;9.5;[5];[7];[1];[1];127;If;0.6666666666666666;1.0;0.024;0.0;0.0
Triangle;ROR_611;Nonequivalent;Nonequivalent;ROR;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.9243697478991597;0.026;0.0;0.083
Triangle;VDL_30;Nonequivalent;Nonequivalent;VDL;24;0;1;0;1;0;[11, 12, 12, 13, 12, 13, 13, 14, 12, 13, 13, 14, 13, 14, 14, 15];11;15;13.0;[0];0;0;0.0;[23];[];[1];[];15;Block;0.74;0.4666666666666667;0.027;0.0;0.0
Triangle;ROR_169;Nonequivalent;Nonequivalent;ROR;16;0;1;0;1;0;[10, 11, 11, 12, 11, 12, 12, 13];10;13;11.5;[0];0;0;0.0;[14];[];[1];[];113;If;1.0;0.9243697478991597;0.026;0.0;0.083
Triangle;AORB_245;Nonequivalent;Nonequivalent;AORB;5;0;1;1;1;0;[3];3;3;3.0;[8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 10, 11, 11, 11, 12, 12, 10, 11, 12, 12, 12, 13, 13, 11, 9, 7, 9, 9, 8, 7, 11, 12, 12, 12, 13, 13, 11, 12, 13, 13, 13, 14, 14, 12, 10, 8, 10, 10, 9, 8];5;14;10.0;[3];[7, 6];[1];[1, 1];30;Assignment;1.0;0.9444444444444444;0.024;0.0;0.083
Triangle;AOIS_120;Nonequivalent;Nonequivalent;AOIS;27;0;1;0;1;0;[12, 13, 13, 14, 13, 14, 14, 15, 13, 14, 14, 15, 14, 15, 15, 16, 13, 14, 14, 15, 14, 15, 15, 16, 14, 15, 15, 16, 15, 16, 16, 17];12;17;14.5;[0];0;0;0.0;[26];[];[1];[];17;Block;0.6041666666666666;0.6328125;0.028;0.0;0.0
Triangle;AOIS_31;Nonequivalent;Nonequivalent;AOIS;7;0;1;1;1;0;[4, 5];4;5;4.5;[7, 8, 8, 8, 9, 9, 7, 8, 9, 9, 9, 10, 10, 8, 6, 4, 6, 6, 5, 4, 8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 8, 9, 9, 9, 10, 10, 8, 9, 10, 10, 10, 11, 11, 9, 7, 5, 7, 7, 6, 5, 9, 10, 10, 10, 11, 11, 9, 10, 11, 11, 11, 12, 12, 10, 8, 6, 8, 8, 7, 6];4;12;8.5;[5, 6];[9, 8];[1, 1];[0, 1];2;If;1.0;0.6328125;0.044;0.0;0.0
